Source.Name,x1,y1,x2,y2,x3,y3,x4,y4
202206300947522372.txt,0.2230724,0.5547943,0.6767842,0.4690189,2.700585,0.8872025,-0.8587936,-0.6232207
202206300947527009.txt,0.6785214,0.4860419,1.777841,0.4762756,-15.06968,-2.097376,-1.484016,-1.299784
202206300947533311.txt,7.748536,-1.194975,-1.131503,0.5749871,0.4928218,0.489638,1.26495,0.5464093
202206300947538931.txt,0.9973954,0.2110022,-2.855353,0.8929109,0.3321906,0.4819697,0.6446312,0.5109206
202206300947544901.txt,-31.29992,33.9074,-1.739503,0.6908566,0.3354715,0.3461459,1.116361,0.4284426
202206300947550716.txt,1.228669,0.04741154,-1.105357,0.6839406,0.3840679,0.4876075,0.7101302,0.5197276
202206300947556734.txt,5.06927,-1.55121,0.1310232,0.5131161,0.8222632,0.487458,2.655435,0.8513764
202206300947562465.txt,9.387241,-2.673131,-1.633532,0.6326964,0.5560928,0.4515499,2.123352,1.533155
202206300947568220.txt,0.2350155,0.5299898,1.18644,0.4015437,-50.51419,-14.91952,-0.4672531,-1.097233
202206300947573217.txt,2.946074,-1.073717,-7.792128,1.454288,0.1104877,0.1795979,2.0996,1.252197
202206300947579809.txt,-0.7120375,3.496404,-0.01109332,0.478103,0.842767,0.360621,1.764567,0.5591313
202206300947585457.txt,0.781976,-1.314561,7.309497,-2.574594,-0.05515301,0.2018669,0.5610575,0.2283981
202206300947590812.txt,0.2276668,-0.05802058,0.6384216,-0.1072838,2.251946,0.1577124,-0.7607921,-1.075536
202206300947596627.txt,0.8650182,-1.197392,19.24624,-2.255094,-0.1567132,0.4021428,0.5114329,0.4046531
202206300948003479.txt,-2.874862,2.482517,-0.240629,0.3887863,0.5943185,0.3318713,1.135475,0.3686863
202206300948009668.txt,189.8444,-115.5563,-0.3032933,0.4508127,0.8938318,0.3614576,2.755375,1.190329
202206300948015612.txt,-39.23809,14.96351,-0.4519686,0.4121529,0.6603017,0.3443935,1.688823,1.01149
202206300948021496.txt,1.218171,-0.742569,-0.1881832,0.6123493,0.5053203,0.4797549,0.8318536,0.5264161
202206300948026852.txt,0.9041024,-0.6213251,9.37421,-0.928642,-0.2361334,0.4871643,0.4903767,0.4902991
202206300948033255.txt,0.07595117,0.6991991,0.4008883,0.459072,0.9930003,0.4579403,2.655374,0.6768441
202206300948039304.txt,-2.038011,1.306784,0.2567978,0.2738112,2.875036,0.6251921,-4.093647,-2.503819
202206300948046020.txt,-0.8159608,2.40532,0.3549843,0.4279288,1.312774,0.4219655,7.197921,1.916379
202206300948052467.txt,-1.983978,1.719253,-1.170042,0.6108447,0.3220793,0.4838567,0.8591152,0.5090427
202206300948061786.txt,-0.03239149,0.4304524,0.6836093,0.362788,3.016422,0.6995066,-2.102429,-1.792974
202206300948067407.txt,0.3554073,0.454822,0.627947,0.4419348,1.721783,0.5306538,-1.732007,-0.3997109
202206300948073541.txt,0.3163459,0.4426033,0.7427474,0.4075343,3.47238,0.8496653,-0.6259582,-0.4802332
202206300948080111.txt,-0.3703284,0.5414943,0.2624301,0.4291632,0.9102854,0.4785168,1.538703,1.206209
202206300948086092.txt,-0.8656263,0.3895279,0.1455145,0.2719162,1.07834,0.342002,3.341162,3.786948
202206300948092739.txt,-8.433606,4.112993,-0.2837409,0.3019471,0.8662187,0.2364275,2.248444,0.6312451
202206300948099253.txt,6.509431,-1.19626,-0.1425354,0.4925958,0.5364829,0.4637908,1.296479,1.300444
202206300948104622.txt,0.4171759,0.4243946,1.483117,0.3098195,-40.49788,-11.45827,-1.033458,-1.642046
202206300948110935.txt,2.026737,-0.406971,-0.44332,0.5915893,0.4721433,0.4496196,0.8615381,0.5792286
202206300948117155.txt,-0.255263,0.7983415,-0.1836526,0.5090004,0.4576767,0.4750924,0.7413809,0.4840481
202206300948123474.txt,0.1482463,0.492832,0.7005637,0.463953,2.969061,0.7664978,-0.4837667,-1.009726
202206300948129920.txt,-3.340183,2.476774,-0.1012093,0.3898111,0.6916827,0.3180673,1.403037,0.6166362
202206300948136176.txt,-0.6533666,0.556111,0.2297286,0.4532616,0.7427432,0.4686947,2.513621,1.318099
202206300948141418.txt,0.9953409,0.06803289,6.472001,-0.6754174,0.1571123,0.4859617,0.4803674,0.5017489
202206300948147564.txt,-0.4907553,3.758631,0.1440531,0.4611689,0.7859992,0.3659836,1.548008,0.5499578
202206300948153633.txt,4.351205,-0.1262284,-0.04577559,0.4824191,0.6280787,0.4711757,3.488669,1.368525
202206300948160012.txt,2.015982,-1.53503,0.120878,0.5078796,0.7019975,0.4346932,1.422685,0.6066417
202206300948165785.txt,1.435865,-0.3835871,-3.233763,1.087776,0.2554157,0.4015236,0.5340564,0.4212749
202206300948171979.txt,-0.3343313,0.5576739,0.2827183,0.4281829,0.962943,0.494669,1.704759,1.464189
202206300948177948.txt,0.3543466,0.3501627,0.6225739,0.3244818,1.483376,0.5492954,1.271464,1.947537
202206300948183160.txt,0.3591978,0.5048521,1.227134,0.4473736,-10.3946,-1.500653,-0.2811834,-0.2517691
202206300948189563.txt,0.1009587,0.4645667,0.541869,0.4260139,1.818405,0.5431336,-0.2192638,0.08905939
202206300948195522.txt,-0.3590603,0.6067857,0.7670327,0.4261584,4.730638,0.6912181,-2.326826,-0.1799839
202206300948201939.txt,0.02220517,0.4598505,0.4285953,0.344184,1.043781,0.459375,15.2331,16.63148
202206300948208093.txt,4.960783,-0.9135783,-0.6385729,0.5332479,0.7511301,0.4561786,2.488252,0.9029441
202206300948214143.txt,-9.493374,6.928326,-0.6809968,0.4285337,0.9496257,0.2662327,2.578216,0.911176
202206300948219883.txt,-2.163697,0.6085839,-0.08002985,0.3147983,1.164823,0.363647,21.80564,10.00968
202206300948226565.txt,2.464595,0.02795659,-0.2729498,0.5097214,0.5694221,0.4671082,1.295197,0.6221369
202206300948232855.txt,1.091457,-0.853756,-3.073807,1.234299,0.2900645,0.1873828,0.6913354,0.2482609
202206300948238425.txt,0.08458376,0.5057084,0.4173368,0.4447675,0.8787436,0.5265602,0.9081579,1.367571
202206300948244738.txt,1.008851,0.2705801,-1.366602,0.5983797,0.4251077,0.4477134,0.8418167,0.4888565
202206300948250693.txt,0.947242,0.2877141,111.793,-6.870614,0.2015285,0.4506923,0.5805658,0.4594872
202206300948255370.txt,-3.182332,-0.2120164,-0.581819,-0.7524267,1.10664,-0.6002731,1.105973,2.743061
202206300948261157.txt,0.507287,0.4541371,1.518835,0.4410072,-0.3637848,-0.1541876,0.4659628,-0.1459799
202206300948267311.txt,-1.195411,0.2831374,-0.02277136,0.06208694,0.5996854,0.08042942,0.6154807,0.5031783
202206300948273654.txt,2.55097,-1.036254,-0.6146299,0.382762,0.4132214,0.1873659,0.7432469,0.3380776
202206300948279999.txt,2.554407,-1.396247,0.02642438,0.45094,0.5989138,0.3981937,1.030736,0.4446368
202206300948286310.txt,-0.06626809,0.6504245,0.4725339,0.4450378,1.43233,0.5785605,-3.151682,-1.572651
202206300948292321.txt,1.409479,-0.2010177,-1.09244,0.7537863,0.4582156,0.442985,1.107497,0.7738315
202206300948298575.txt,3.198187,-0.02462723,-0.932577,0.5502232,0.5457126,0.4852397,1.360084,0.5529404
202206300948305043.txt,161.8284,-33.92593,-0.002508759,0.3773567,0.6285328,0.3588928,1.449435,0.6268415
202206300948311600.txt,0.0086658,0.4631541,0.434705,0.4354319,1.099458,0.4624728,-9.214528,-1.716085
202206301002461707.txt,0.6194901,-0.05745171,2.972926,-0.1165447,-0.2321587,0.489587,0.5108026,0.4967743
202206301002470445.txt,0.6194901,-0.05745171,2.972926,-0.1165447,-0.2321587,0.489587,0.5108026,0.4967743
202206301002481383.txt,2.039614,-1.582088,-0.867938,0.3570772,0.5629975,0.1663134,1.325757,0.2537812
202206301002489068.txt,2.039614,-1.582088,-0.867938,0.3570772,0.5629975,0.1663134,1.325757,0.2537812
202206301002495942.txt,2.009604,-1.852507,-3.393789,0.6149114,0.2112738,-0.3141074,0.8509958,-0.1757157
202206301002504626.txt,-0.05530643,1.243061,0.3895828,0.4732227,1.111748,0.4671151,3.658157,1.058409
202206301002513971.txt,-0.5437753,0.5122552,0.203142,0.4707357,0.9690263,0.4968627,1.112205,0.814302
202206301002521346.txt,0.8905841,-0.130004,4.885106,-0.5990162,0.05028662,0.4016994,0.5175855,0.421707
202206301002528180.txt,-0.9210316,0.7529827,0.5441465,0.4684657,3.331423,0.6047407,-3.920748,-0.3021815
202206301002534998.txt,-1.434739,0.7595214,0.4498907,0.3672093,3.419281,0.5801572,-2.21562,-0.3853984
202206301002542319.txt,-1.180977,1.016994,0.1945664,0.1583284,0.9491948,0.1474516,2.70591,0.7090707
202206301002550312.txt,-0.7164378,0.5499099,0.2083757,0.4074054,0.6777165,0.4194008,1.375281,0.8757358
202206301002557303.txt,1.628647,0.1662013,-0.3656899,0.5632405,0.4914401,0.4945444,0.929859,0.6013892
202206301002562867.txt,2.018619,-0.9569522,16.38274,-3.078269,-0.638962,0.07176112,0.6737047,0.3292926
202206301002570858.txt,0.1179005,0.5206054,0.5857321,0.4806756,2.010477,0.5856071,-0.9884144,0.03706089
202206301002578558.txt,-5.442935,1.430324,-0.1765301,0.42851,0.5384926,0.4138398,0.9059438,0.7819507
202206301002584691.txt,0.4439911,0.4865806,0.8176099,0.4599626,-15.5593,-4.296654,0.1080437,-0.30449
202206301002592298.txt,-1.135905,0.7917588,0.1997471,0.3161177,1.22787,0.4367572,-3.634808,-3.147899
202206301003000005.txt,-3.68516,1.438068,-0.1727551,0.4235999,0.5632085,0.4030064,0.9587627,0.8724682
202206301003008291.txt,-0.7620889,1.747965,0.1214557,0.452345,0.9800832,0.3941522,2.228378,0.7930315
202206301003013585.txt,0.3823726,-0.1203908,1.402638,-0.1415136,-8.104777,-0.9418629,-0.1843608,-0.5533704
202206301003021518.txt,3.71206,-0.94936,-2.500294,0.6571552,0.2347188,0.3687295,0.9453647,0.4366572
202206301003028172.txt,1.799526,-0.6556903,-28.54927,6.267907,-0.0670244,0.3894288,1.020842,0.6065233
202206301003035517.txt,0.3762778,0.4023533,0.6171038,0.3824738,1.40896,0.5319105,1.643674,1.610409
202206301003042517.txt,9.270516,-5.000912,-0.3128457,0.3762149,0.7568598,0.272622,1.915191,0.6520397
202206301003049945.txt,-0.2888931,0.9309486,0.2183134,0.3293321,0.9586771,0.3011162,2.101594,0.4932682
202206301003057217.txt,0.4154121,0.4729244,0.7116957,0.4617328,2.625309,0.8461621,44.50432,109.8599
202206301003064922.txt,-1.397222,0.7743624,0.142998,0.4164897,0.805581,0.4284447,2.783285,1.27805
202206301003070918.txt,-0.2696778,1.075346,0.9273525,0.1544602,7.903706,1.341436,-1.483292,-0.8498427
202206301003078508.txt,0.8083452,-0.04143428,6.589009,-1.509164,0.2398684,0.4551125,0.6388493,0.5244566
202206301003085719.txt,0.1510492,0.5225994,0.6072841,0.4512792,2.306115,0.6425211,-0.5260005,0.030418
202206301003091904.txt,1.214038,-0.2836578,-0.7832388,0.4406629,0.4832341,0.22085,0.999532,0.3641221
202206301003099365.txt,1.541631,0.1519809,-1.283388,0.542962,0.3872957,0.4119351,0.8352411,0.4979588
202206301003106593.txt,-2.891807,1.346267,-0.1855419,0.2203771,0.7198306,0.1747826,1.483107,0.2595876
202206301003114519.txt,-20.59147,13.8278,-1.85359,0.726716,0.4189619,0.4367581,1.435333,0.5654358
202206301003120016.txt,0.8697591,-0.7919543,2.476532,-0.8459972,-0.594924,-0.1249981,0.3309211,-0.1005819
202206301003126929.txt,0.7149751,0.3861025,2.456653,0.3092715,0.2039012,0.4821256,0.5755705,0.4955367
202206301003132679.txt,-0.9468057,-0.06281761,0.2904643,-0.1641738,2.215542,-0.0596318,12.04493,3.480027
202206301003141472.txt,-0.1522921,0.8452993,0.532242,0.4294927,1.901787,0.6537755,-1.193122,-0.5409261
202206301003149581.txt,17.01852,-4.822913,-0.5840631,0.4112041,0.6048887,0.3578221,2.002984,1.793013
202206301003157252.txt,-0.2346441,0.4563311,0.9031416,0.1690364,6.520882,1.464468,-1.939659,-1.93237
202206301003164626.txt,0.8234409,0.1735379,4.126102,0.08529748,-0.09710258,0.4535165,0.48996,0.4580774
202206301003172360.txt,-0.03050464,0.7024927,0.5945122,0.4497595,2.287309,0.7182819,-1.90853,-0.8203622
202206301003177867.txt,-0.4031443,-0.03626347,0.4044794,-0.09745574,1.768307,-0.02754155,965.7777,260.8705
202206301003185602.txt,-0.09199822,0.5924717,0.5436551,0.4618101,2.199322,0.9111959,-0.6084512,-1.608523
202206301003192908.txt,-0.4031523,0.6447551,0.4133514,0.3529188,1.770939,0.5363417,-28.9309,-16.70507
202206301003200277.txt,0.05939778,0.5315619,0.4379777,0.4654973,1.035242,0.5958524,-0.9214698,-4.436799
202206301003206719.txt,11.4293,-5.934414,-0.6184646,0.1281292,0.5042095,-0.03470572,1.078294,0.3025238
202206301003212821.txt,0.2055632,-0.1268202,0.5797684,-0.244334,1.468942,0.04224763,2.224228,2.079115
202206301003220297.txt,0.228614,0.4448914,0.7375604,0.3436756,5.463372,1.256814,-0.2934318,-0.2291253
202206301003227689.txt,3.282622,-0.7206895,-0.4633445,0.5077712,0.726676,0.420258,2.11055,0.7568789
202206301003235261.txt,4.704823,-0.888312,-1.695123,0.6162686,0.3474804,0.4546736,1.040589,0.5134423
202206301003242623.txt,0.09449942,0.5304237,0.6096682,0.4753983,2.336739,0.5875358,-0.87675,0.1633814
202206301003250075.txt,-0.3066572,0.4545789,0.3650904,0.3429152,1.370546,0.510678,1.328235,1.800234
202206301003255526.txt,0.7457387,0.1345087,2.283417,0.1281704,-1.630668,0.4309105,0.2697301,0.4420858
202206301003262765.txt,1.178725,0.298119,-1.699255,0.638008,0.3456084,0.4801158,0.6317834,0.503031
202206301003267587.txt,0.1174813,-0.2065069,1.014219,-0.3436389,-10.82011,-3.023107,-0.1222223,-1.052107
202206301003275781.txt,-2.312092,2.415512,-1.210625,0.6270142,0.5957187,0.4613634,1.637389,0.5517382
202206301003283227.txt,-0.06141263,0.4999386,0.8051267,0.4720059,3.350633,0.6295353,5.853249,2.484605
202206301003289590.txt,0.8699685,0.2487673,3.136391,0.1065587,0.1477735,0.3786409,0.6968496,0.4665215
202206301003297754.txt,-0.1006812,0.4978571,0.6103603,0.4559059,2.48024,0.6731409,-3.015671,-4.623374
202206301003303584.txt,-0.7366224,-0.3822691,0.5180239,-0.6897722,3.324209,0.105634,-3.046017,-7.186412
202206301003311218.txt,0.2994486,0.5252135,0.6308823,0.4221971,2.290256,0.6346348,-0.343524,0.09507249
202206301003318349.txt,0.229823,0.5233972,0.8038051,0.471389,-7.859824,-1.204566,0.2160284,0.07124973
202206301003326145.txt,0.1955392,0.5179569,0.689772,0.4513909,3.036179,0.9146662,-0.6220646,-0.6043327
202206301003333815.txt,4.159787,-0.3723699,-1.670899,0.4181616,0.3007618,0.2994953,0.866313,0.5804502
202206301003342338.txt,-2.501764,0.7951277,-0.215514,0.009746524,0.973317,0.08577508,3.025373,3.08555
202206301003350860.txt,0.1693285,0.5201673,0.5504991,0.4558751,1.467105,0.6747289,11.02096,16.73421
202206301003358877.txt,-3.310174,8.641197,-0.1813758,0.6033835,0.5920309,0.4472092,1.099996,0.5447348
202206301003365288.txt,0.5892375,0.135667,2.493201,0.1111119,-0.2485477,0.4772056,0.5064524,0.4816899
202206301003372245.txt,-3.025337,1.355942,-0.1423857,0.4069352,1.020494,0.4793574,25.45618,25.0951
202206301003379487.txt,1.283944,-0.1135593,-11.23543,1.643305,0.09189999,0.4874387,0.5955458,0.4986787
202206301003386207.txt,0.9042346,0.1605685,-23.40515,4.210248,0.3200454,0.4045077,0.7326629,0.486746
202206301003393812.txt,0.004443675,0.5240696,0.426053,0.4545955,1.06428,0.5415502,-4.297786,-4.244601
202206301003401095.txt,4.184884,-2.197788,-0.5021061,0.2949875,0.4458791,0.1309382,0.8148394,0.2326533
202206301003408027.txt,0.9594196,-0.3859648,6.476125,-1.275394,-0.06932098,0.3122408,0.7924531,0.4144365
202206301003415571.txt,-2.969985,2.312203,-0.1721458,0.4487489,1.143943,0.3895098,3.072173,0.7704375
202206301003422712.txt,1.930298,-0.4696625,-6.493127,1.522081,0.07681686,0.4085275,0.7101824,0.4941899
202206301003428446.txt,0.5216591,0.3635686,1.021916,0.2959373,-2.76975,-0.8949602,0.02588189,-0.3889637
202206301003435258.txt,-0.1302418,0.6471425,0.427376,0.4797844,1.133394,0.5244064,-4.306586,-0.9264863
202206301003442655.txt,4.40081,-3.342056,0.1651761,0.4200035,0.9183496,0.3811375,2.444004,0.5966806
202206301003450270.txt,1.564758,0.04721544,-0.697457,0.5830986,0.4153951,0.4676034,0.734341,0.505598
202206301003455140.txt,1.633273,-1.361804,8.698961,-2.645452,-0.4394364,-0.4733479,0.4586502,0.109831
202206301003462698.txt,-8.356261,5.378083,-0.3092369,0.5432028,0.5228105,0.481712,0.9647623,0.5104224
202206301003468725.txt,-0.1617137,1.595091,-0.1032795,0.6028959,0.4864271,0.4738097,0.7821972,0.520636
202206301003479331.txt,1.578403,-0.2142473,-4.317472,1.059874,0.182085,0.4693716,0.6013895,0.490407
202206301003486044.txt,0.4362996,0.5048159,0.7717988,0.5002539,3.478692,0.6871933,-3.156462,-1.369002
202206301003492602.txt,-8.169323,5.85214,-0.08401716,0.3269269,1.417241,0.3027955,8.33054,2.641293
202206301003497962.txt,0.7353781,-0.1381653,1.501021,-0.1585785,-0.386926,0.1859295,0.3101768,0.2116581
202206301003504776.txt,-2.313033,0.7175744,-0.01780814,0.3374564,0.8644243,0.3437246,2.826003,0.9438325
202206301003512043.txt,2.139832,0.01319297,-3.382414,0.7011982,0.2153601,0.4202585,0.8624684,0.5026327
202206301003520248.txt,2.660397,-0.5089912,-0.2942915,0.4892924,0.6262037,0.4120269,1.777727,0.8893103
202206301003527390.txt,-6.125725,2.999442,-0.1201135,0.4787324,1.009292,0.4411852,2.99403,0.8599134
202206301003534825.txt,0.1214833,0.5036759,0.6824473,0.4754398,4.189948,0.7498234,-0.112811,0.2032956
202206301003541915.txt,0.207042,0.4616457,0.5163064,0.4301329,1.145653,0.5240769,1.262866,1.393095
202206301003549026.txt,0.2420067,0.4724921,0.5838422,0.425078,1.575118,0.736197,-5.466269,-23.23687
202206301003556424.txt,0.2752786,0.4709409,1.171425,0.417603,8.26914,2.650624,-4.261714,-15.14901
202206301003564444.txt,5.115943,-2.42371,-2.623741,0.7995695,0.1935264,0.4216626,0.9219626,0.4843341
202206301003573428.txt,-1.149705,0.7732962,0.1068371,0.3902717,0.6284122,0.4133634,0.9979338,1.364449
202206301003580938.txt,-1.627507,1.057275,0.213658,0.3779376,2.307039,0.6408998,-5.02941,-3.077826
202206301003587064.txt,0.6696306,0.4988318,2.27173,0.4845384,-3.73683,-0.4751888,-0.04592568,-0.4123034
202206301003596232.txt,-3.421346,1.732909,-0.2834854,0.5169361,0.7422721,0.4651946,1.598286,0.5750266
202206301004003847.txt,-0.3035832,0.519763,0.7809849,0.3821274,11.37217,1.536316,-0.4481485,-0.03925465
202206301004011144.txt,-6.09661,3.501095,-3.724665,0.7894202,-0.06355649,0.4659324,0.7298122,0.4883785
202206301004017477.txt,0.1816953,0.4947118,0.7329811,0.3881524,7.101916,1.005005,-0.2512491,0.1529187
202206301004024550.txt,7.701009,-4.143931,-0.5299886,0.6198776,0.5074416,0.4533825,1.028335,0.6252866
202206301004031844.txt,2.530041,0.08116449,-0.4826123,0.5038579,0.4892338,0.457427,1.172656,0.7322044
202206301004039471.txt,25.80342,-27.10592,-0.8063788,0.5528734,0.7016713,0.3719473,1.730583,0.5049881
202206301004047034.txt,-0.6757253,0.4988866,0.2314793,0.2449736,0.9289671,0.3149522,17.73153,16.58576
202206301004053478.txt,-3.452701,2.371024,0.1926596,0.3252855,2.071736,0.3860654,-17.43191,-4.322049
202206301004060012.txt,0.4751702,0.289325,1.182332,0.2700263,41.76297,8.797244,-1.057043,-2.104459
202206301004067476.txt,17.21449,-7.364181,-0.1941006,0.4218793,1.097809,0.3828149,6.26107,1.985506
202206301004074600.txt,1.158525,-0.1902227,-6.078327,1.745959,0.2502766,0.350042,0.6452559,0.4253901
202206301004081497.txt,4.319188,-0.6540129,-0.1749381,0.5283053,0.5330963,0.4773279,0.9519672,0.5618073
202206301004088575.txt,0.373787,0.5355248,0.8353188,0.3626593,8.131401,2.014726,-0.4806264,-0.3139767
202206301004096629.txt,-8.624383,1.149957,-0.5726694,0.4231225,0.8668871,0.4395703,-57.80921,-28.93289
202206301004103620.txt,0.2823093,0.5160381,1.252168,0.3477673,-1.137427,-0.2630836,0.241901,-0.1356981
202206301004111729.txt,-0.3450086,0.8642047,0.132088,0.5088658,0.6207184,0.4816852,1.011851,0.5190886
202206301004117953.txt,0.6134298,0.4286764,1.44048,0.3949957,-2.108486,-0.5180943,0.04892796,-0.3800159
202206301004125309.txt,-0.4667558,1.932069,0.2844591,0.4161713,1.005182,0.3871183,2.598499,0.6155243
202206301004132764.txt,23.39035,-12.13647,-2.61086,0.6559995,0.1804629,0.431531,0.9744662,0.4605161
202206301004139147.txt,-1.231188,1.767491,0.6813799,0.2252571,4.27885,0.5640451,-4.84254,-1.527081
202206301004146705.txt,-0.5951189,0.5905293,0.2819861,0.4856549,0.9087852,0.5040869,-72.65423,-16.98839
202206301004154539.txt,0.7682312,0.3824951,6.360386,0.01857526,0.3071717,0.4795769,0.7080222,0.5043766
202206301004161039.txt,5.273411,-0.4784226,-2.420279,0.5652805,0.4923182,0.4177994,2.313203,0.8723965
202206301004168693.txt,-0.2685254,0.5374766,0.4825007,0.4943196,2.071184,0.587533,-1.188852,-0.1060329
202206301004175110.txt,-0.2312446,0.8073239,0.721624,0.3290493,5.514731,1.115168,-0.6326306,-0.2601683
202206301004181790.txt,0.8983809,0.2664317,11.47164,-0.8491366,0.2557526,0.4450511,0.6131521,0.4827567
202206301004187376.txt,0.9179038,-0.5360865,6.344822,-0.5750651,-0.1185286,0.4860027,0.4581617,0.4864669
202206301004193661.txt,0.451698,0.2151891,0.8135513,0.1979124,7.366823,1.188195,-0.3750047,-0.4390596
202206301004201695.txt,-4.70526,2.288805,-1.214129,0.5439272,0.3936528,0.44344,1.066725,0.4750293
202206301004210477.txt,1.347423,-1.24735,-7.852736,2.230146,0.1076201,0.1737025,0.8818903,0.2642993
202206301004217978.txt,3.431012,-9.586876,-8.286576,1.134436,-0.1515018,0.4802247,0.6898465,0.4881694
202206301004225665.txt,-0.4190559,0.5482362,0.2643238,0.4015782,1.054728,0.5076228,1.511239,1.850047
202206301004233959.txt,0.0405525,0.5737416,0.5269065,0.439122,1.644534,0.6529483,-2.281531,-1.7558
202206301004241921.txt,97.03557,-26.18006,-1.545017,0.5329784,0.6475728,0.3905825,2.018132,0.7566018
202206301004248993.txt,3.98559,-1.979594,-0.06364155,0.5544631,0.669484,0.4698723,1.538462,0.8470589
202206301004256294.txt,-2.758012,0.8816386,-0.2606912,0.4110273,0.5718569,0.4118239,0.7994235,0.8964082
202206301004262998.txt,-0.4933084,0.791774,0.5442495,0.4099466,2.705585,0.4890566,-21.16476,-2.703147
202206301004270942.txt,-0.3077214,0.4152636,0.3072857,0.3528072,0.979627,0.388628,2.812699,1.400295
202206301004278343.txt,-0.07629383,1.054794,0.3950286,0.1474337,1.401588,0.1484635,5.402823,1.084791
202206301004285803.txt,0.1363051,0.5488184,0.8740013,0.363162,26.27556,6.242167,-0.3452756,-0.3764165
202206301004292371.txt,-9.980887,2.816022,-1.224599,0.4381179,0.5407445,0.4280649,0.8503565,2.473195
202206301004299768.txt,0.8235796,0.2335272,-3.520391,0.7249537,0.3623582,0.4081876,0.8096105,0.4299422
202206301004307090.txt,-0.3380215,0.4327866,0.5756885,0.215202,2.726688,0.4669181,-6.039216,-2.556057
202206301004315445.txt,1.406335,-0.2807331,-11.1678,2.279419,0.08650899,0.4402274,0.7212492,0.4924405
202206301004323265.txt,0.4342308,1.309418,0.4708165,0.2951357,1.025897,0.2866074,3.615726,0.9106136
202206301004330776.txt,3.958527,-1.542979,-0.653085,0.6339473,0.4899271,0.4740992,1.022531,0.5901135
202206301004337922.txt,0.2834158,0.5079147,0.8339178,0.4351761,-19.17734,-4.986432,0.08184126,-0.2294599
202206301004345048.txt,-0.5818317,0.6884308,0.3419941,0.4106752,1.14071,0.4664793,-3.029817,-0.9920451
202206301004352116.txt,0.04123068,0.7083834,0.5523834,0.4582957,1.760035,0.620924,-0.7442221,-0.1011455
202206301004359838.txt,-0.6372187,0.6142026,0.3096036,0.4616062,1.180202,0.4988017,-5.178541,-0.9707153
202206301004367481.txt,1.282027,-0.2823203,-1.99743,0.6856847,0.2895422,0.4834574,0.7364153,0.4966517
202206301004374540.txt,0.1730214,0.648213,0.7187058,0.3768026,2.791059,0.5490421,-2.699193,-0.402091
202206301004381798.txt,1.553125,-0.07359076,-0.4958639,0.5895017,0.4790095,0.4746967,0.8801096,0.5344677
202206301004389095.txt,-7.609837,1.563393,-0.1232204,0.3930262,0.5272692,0.3774237,0.8799022,0.5951422
202206301004396792.txt,0.8112123,0.1879699,-20.09294,1.99523,0.1623979,0.4708592,0.6724547,0.4803476
202206301004403790.txt,-1.534667,0.8886494,0.08041117,0.4258892,1.269247,0.5043373,20.32924,11.21123
202206301004409731.txt,0.08341917,1.194598,-0.9569994,-3.13271,1.705784,-4.064425,3.987763,-2.766346
202206301004419098.txt,-1.580933,0.8896208,0.06388539,0.3894969,0.6825311,0.4144873,1.590266,1.849253
202206301004426233.txt,-1.565405,1.259739,0.2178156,0.2297509,1.548842,0.2625896,15.7772,4.20064
202206301004434997.txt,2.334791,-0.5273962,-6.067163,1.092919,0.02076638,0.4921666,0.6509453,0.5112072
202206301004442552.txt,-5.531332,1.094008,-0.2656591,0.3776509,0.5658606,0.366257,1.047643,0.6549725
202206301004450787.txt,-1.212697,7.440211,-0.2417873,0.5440645,0.5346083,0.4461342,0.9672583,0.4795051
202206301004457267.txt,-0.1939713,0.5593592,0.6740326,0.1579478,3.756377,0.8142695,-1.16354,-1.020314
202206301004464736.txt,-0.6406866,0.5459382,0.4020474,0.3765195,2.165589,0.4765399,-30.72161,-7.020626
202206301004473371.txt,3.348653,-0.2195849,0.227508,0.5008664,0.7432198,0.4900541,1.7866,0.5668325
202206301004480083.txt,-5.686356,1.652274,-0.5116384,0.4392256,0.7830054,0.4722807,3.071002,4.205759
202206301004486707.txt,0.8070801,0.02330209,4.302326,-0.3035295,0.1777733,0.4557649,0.4941179,0.4623498
202206301004494014.txt,-0.4746451,1.018366,0.2183768,0.4738022,0.6997222,0.4456125,1.238841,0.5466363
202206301004501219.txt,2.173711,-1.389675,-1.967219,0.7701878,0.5475235,0.3006289,1.748283,0.5571029
202206301004509657.txt,0.01109907,0.828823,0.4604518,0.4315403,1.136158,0.437423,10.00321,1.484993
202206301004516538.txt,0.4883461,0.4740315,1.385864,0.4582921,-1.822795,0.1207507,0.2356519,0.1727606
202206301004523877.txt,-3.999592,1.994076,0.01135656,0.4423796,0.9250329,0.4455388,4.851449,2.292833
202206301004530954.txt,-25.27151,10.71163,-0.1371868,0.5009835,1.07773,0.4790169,6.046082,2.085119
202206301004538411.txt,9.559075,-3.026776,-0.8456579,0.3986548,0.7442638,0.2876241,2.355175,0.864293
202206301004545595.txt,0.5579523,0.4722148,0.9021667,0.4672087,-10.9352,-1.508279,-0.4538769,-0.3311172
202206301004552967.txt,1.425574,-0.2254784,-2.041195,0.7692628,0.3064071,0.3252641,0.6414652,0.4119367
202206301004559964.txt,0.06441522,0.5833834,0.8628674,0.4472522,4.605667,1.028949,-2.420365,-1.113951
202206301004567631.txt,4.470166,-1.135491,0.1906066,0.509689,0.7523958,0.4894892,1.711433,0.5928857
